,date,home,vs,quarter,time_left,game_time,shot_made,cum_shot_made,cum_attempts,cum_fg_percent,shot_value,shot_distance
32,2009-11-08 00:00:00,False,SAC,2,1900-01-01 00:01:18,22.7,True,1.0,1,1.0,3,25
33,2009-11-08 00:00:00,False,SAC,2,1900-01-01 00:00:44,23.266666666666666,False,1.0,2,0.5,2,15
34,2009-11-08 00:00:00,False,SAC,3,1900-01-01 00:01:40,34.333333333333336,False,1.0,3,0.3333333333333333,3,25
35,2009-11-08 00:00:00,False,SAC,3,1900-01-01 00:00:47,35.21666666666667,False,1.0,4,0.25,2,13
36,2009-11-08 00:00:00,False,SAC,3,1900-01-01 00:00:12,35.8,True,2.0,5,0.4,2,18
37,2009-11-08 00:00:00,False,SAC,4,1900-01-01 00:05:38,42.36666666666667,False,2.0,6,0.3333333333333333,2,7
38,2009-11-08 00:00:00,False,SAC,4,1900-01-01 00:01:48,46.2,True,3.0,7,0.42857142857142855,2,19
39,2009-11-08 00:00:00,False,SAC,4,1900-01-01 00:01:20,46.666666666666664,True,4.0,8,0.5,2,18
40,2009-11-09 00:00:00,True,MIN,1,1900-01-01 00:09:34,2.4333333333333336,False,0.0,1,0.0,2,16
41,2009-11-09 00:00:00,True,MIN,2,1900-01-01 00:05:11,18.816666666666666,False,0.0,2,0.0,3,27
42,2009-11-09 00:00:00,True,MIN,2,1900-01-01 00:01:42,22.3,True,1.0,3,0.3333333333333333,2,16
43,2009-11-09 00:00:00,True,MIN,2,1900-01-01 00:00:35,23.416666666666668,False,1.0,4,0.25,2,1
44,2009-11-09 00:00:00,True,MIN,3,1900-01-01 00:03:09,32.85,False,1.0,5,0.2,2,3
45,2009-11-09 00:00:00,True,MIN,3,1900-01-01 00:03:09,32.85,True,2.0,6,0.3333333333333333,3,29
46,2009-11-09 00:00:00,True,MIN,4,1900-01-01 00:05:33,42.45,False,2.0,7,0.2857142857142857,2,18
47,2009-11-09 00:00:00,True,MIN,4,1900-01-01 00:05:33,42.45,False,2.0,8,0.25,2,17
64,2009-11-17 00:00:00,False,CLE,1,1900-01-01 00:11:32,0.4666666666666668,True,1.0,1,1.0,2,18
65,2009-11-17 00:00:00,False,CLE,1,1900-01-01 00:08:34,3.4333333333333336,False,1.0,2,0.5,3,25
66,2009-11-17 00:00:00,False,CLE,1,1900-01-01 00:06:10,5.833333333333333,True,2.0,3,0.6666666666666666,2,1
67,2009-11-17 00:00:00,False,CLE,2,1900-01-01 00:00:37,23.383333333333333,True,3.0,4,0.75,2,1
68,2009-11-17 00:00:00,False,CLE,3,1900-01-01 00:06:06,29.9,False,3.0,5,0.6,3,24
69,2009-11-17 00:00:00,False,CLE,3,1900-01-01 00:02:10,33.833333333333336,True,4.0,6,0.6666666666666666,2,1
70,2009-11-17 00:00:00,False,CLE,3,1900-01-01 00:01:19,34.68333333333333,True,5.0,7,0.7142857142857143,3,24
71,2009-11-17 00:00:00,False,CLE,3,1900-01-01 00:00:00,36.0,False,5.0,8,0.625,3,35
72,2009-11-17 00:00:00,False,CLE,4,1900-01-01 00:11:08,36.86666666666667,True,6.0,9,0.6666666666666666,3,25
73,2009-11-17 00:00:00,False,CLE,4,1900-01-01 00:09:26,38.56666666666666,False,6.0,10,0.6,3,25
121,2009-11-28 00:00:00,True,LAL,1,1900-01-01 00:09:37,2.383333333333333,True,1.0,1,1.0,2,18
122,2009-11-28 00:00:00,True,LAL,1,1900-01-01 00:04:02,7.966666666666666,False,1.0,2,0.5,2,15
123,2009-11-28 00:00:00,True,LAL,2,1900-01-01 00:07:45,16.25,False,1.0,3,0.3333333333333333,3,26
124,2009-11-28 00:00:00,True,LAL,2,1900-01-01 00:06:49,17.183333333333334,True,2.0,4,0.5,3,27
125,2009-11-28 00:00:00,True,LAL,2,1900-01-01 00:06:26,17.566666666666666,True,3.0,5,0.6,2,6
126,2009-11-28 00:00:00,True,LAL,2,1900-01-01 00:05:23,18.616666666666667,False,3.0,6,0.5,3,23
127,2009-11-28 00:00:00,True,LAL,2,1900-01-01 00:04:53,19.116666666666667,True,4.0,7,0.5714285714285714,2,16
128,2009-11-28 00:00:00,True,LAL,2,1900-01-01 00:04:32,19.46666666666667,False,4.0,8,0.5,2,18
129,2009-11-28 00:00:00,True,LAL,2,1900-01-01 00:04:32,19.46666666666667,False,4.0,9,0.4444444444444444,2,12
130,2009-11-28 00:00:00,True,LAL,3,1900-01-01 00:06:24,29.6,False,4.0,10,0.4,3,23
131,2009-11-28 00:00:00,True,LAL,3,1900-01-01 00:03:37,32.38333333333333,False,4.0,11,0.36363636363636365,3,27
132,2009-11-28 00:00:00,True,LAL,4,1900-01-01 00:06:38,41.36666666666667,False,4.0,12,0.3333333333333333,2,19
133,2009-11-28 00:00:00,True,LAL,4,1900-01-01 00:05:26,42.56666666666666,False,4.0,13,0.3076923076923077,2,5
134,2009-11-28 00:00:00,True,LAL,4,1900-01-01 00:03:53,44.11666666666667,False,4.0,14,0.2857142857142857,2,5
135,2009-11-28 00:00:00,True,LAL,4,1900-01-01 00:01:13,46.78333333333333,True,5.0,15,0.3333333333333333,2,17
141,2009-12-01 00:00:00,False,DEN,1,1900-01-01 00:10:53,1.1166666666666671,False,0.0,1,0.0,3,25
142,2009-12-01 00:00:00,False,DEN,1,1900-01-01 00:09:04,2.9333333333333336,False,0.0,2,0.0,2,18
143,2009-12-01 00:00:00,False,DEN,1,1900-01-01 00:08:34,3.4333333333333336,True,1.0,3,0.3333333333333333,2,21
144,2009-12-01 00:00:00,False,DEN,2,1900-01-01 00:10:21,13.65,False,1.0,4,0.25,3,25
145,2009-12-01 00:00:00,False,DEN,2,1900-01-01 00:00:16,23.733333333333334,True,2.0,5,0.4,3,25
146,2009-12-01 00:00:00,False,DEN,3,1900-01-01 00:11:13,24.78333333333333,True,3.0,6,0.5,2,0
147,2009-12-01 00:00:00,False,DEN,3,1900-01-01 00:08:07,27.883333333333333,True,4.0,7,0.5714285714285714,3,24
148,2009-12-01 00:00:00,False,DEN,3,1900-01-01 00:07:46,28.233333333333334,False,4.0,8,0.5,2,21
149,2009-12-01 00:00:00,False,DEN,3,1900-01-01 00:05:48,30.2,False,4.0,9,0.4444444444444444,2,11
150,2009-12-01 00:00:00,False,DEN,3,1900-01-01 00:03:06,32.9,False,4.0,10,0.4,3,26
151,2009-12-01 00:00:00,False,DEN,3,1900-01-01 00:00:39,35.35,False,4.0,11,0.36363636363636365,2,0
152,2009-12-01 00:00:00,False,DEN,3,1900-01-01 00:00:39,35.35,False,4.0,12,0.3333333333333333,2,0
153,2009-12-01 00:00:00,False,DEN,4,1900-01-01 00:05:08,42.86666666666667,False,4.0,13,0.3076923076923077,3,25
154,2009-12-01 00:00:00,False,DEN,4,1900-01-01 00:03:12,44.8,False,4.0,14,0.2857142857142857,2,22
211,2009-12-12 00:00:00,False,DET,1,1900-01-01 00:10:05,1.916666666666666,False,0.0,1,0.0,2,0
212,2009-12-12 00:00:00,False,DET,1,1900-01-01 00:09:59,2.0166666666666675,False,0.0,2,0.0,3,26
213,2009-12-12 00:00:00,False,DET,1,1900-01-01 00:07:59,4.016666666666666,True,1.0,3,0.3333333333333333,3,24
214,2009-12-12 00:00:00,False,DET,1,1900-01-01 00:04:47,7.216666666666667,False,1.0,4,0.25,2,16
215,2009-12-12 00:00:00,False,DET,1,1900-01-01 00:01:07,10.883333333333333,True,2.0,5,0.4,2,0
216,2009-12-12 00:00:00,False,DET,2,1900-01-01 00:09:56,14.066666666666666,True,3.0,6,0.5,3,26
217,2009-12-12 00:00:00,False,DET,3,1900-01-01 00:09:03,26.95,False,3.0,7,0.42857142857142855,2,20
218,2009-12-12 00:00:00,False,DET,4,1900-01-01 00:10:29,37.516666666666666,False,3.0,8,0.375,2,0
219,2009-12-12 00:00:00,False,DET,4,1900-01-01 00:10:03,37.95,True,4.0,9,0.4444444444444444,3,24
220,2009-12-12 00:00:00,False,DET,4,1900-01-01 00:01:02,46.96666666666667,True,5.0,10,0.5,2,0
304,2009-12-29 00:00:00,False,LAL,1,1900-01-01 00:10:04,1.9333333333333336,True,1.0,1,1.0,2,0
305,2009-12-29 00:00:00,False,LAL,1,1900-01-01 00:08:33,3.4499999999999993,True,2.0,2,1.0,2,19
306,2009-12-29 00:00:00,False,LAL,1,1900-01-01 00:03:45,8.25,False,2.0,3,0.6666666666666666,2,16
307,2009-12-29 00:00:00,False,LAL,1,1900-01-01 00:02:12,9.8,False,2.0,4,0.5,3,26
308,2009-12-29 00:00:00,False,LAL,1,1900-01-01 00:00:44,11.266666666666667,True,3.0,5,0.6,2,9
309,2009-12-29 00:00:00,False,LAL,2,1900-01-01 00:02:26,21.566666666666666,True,4.0,6,0.6666666666666666,2,0
310,2009-12-29 00:00:00,False,LAL,2,1900-01-01 00:01:54,22.1,False,4.0,7,0.5714285714285714,2,0
311,2009-12-29 00:00:00,False,LAL,2,1900-01-01 00:01:10,22.833333333333332,True,5.0,8,0.625,2,20
312,2009-12-29 00:00:00,False,LAL,3,1900-01-01 00:07:09,28.85,False,5.0,9,0.5555555555555556,2,23
313,2009-12-29 00:00:00,False,LAL,3,1900-01-01 00:06:53,29.116666666666667,True,6.0,10,0.6,2,0
324,2010-01-05 00:00:00,False,DEN,1,1900-01-01 00:09:36,2.4000000000000004,True,1.0,1,1.0,3,25
325,2010-01-05 00:00:00,False,DEN,1,1900-01-01 00:08:05,3.916666666666666,True,2.0,2,1.0,3,25
326,2010-01-05 00:00:00,False,DEN,1,1900-01-01 00:06:19,5.683333333333334,True,3.0,3,1.0,2,15
327,2010-01-05 00:00:00,False,DEN,1,1900-01-01 00:03:43,8.283333333333333,False,3.0,4,0.75,2,22
328,2010-01-05 00:00:00,False,DEN,1,1900-01-01 00:00:32,11.466666666666667,False,3.0,5,0.6,2,0
329,2010-01-05 00:00:00,False,DEN,2,1900-01-01 00:10:38,13.366666666666667,True,4.0,6,0.6666666666666666,2,18
330,2010-01-05 00:00:00,False,DEN,2,1900-01-01 00:09:04,14.933333333333334,True,5.0,7,0.7142857142857143,2,18
331,2010-01-05 00:00:00,False,DEN,2,1900-01-01 00:08:19,15.683333333333332,True,6.0,8,0.75,3,23
332,2010-01-05 00:00:00,False,DEN,2,1900-01-01 00:01:08,22.866666666666667,True,7.0,9,0.7777777777777778,3,24
333,2010-01-05 00:00:00,False,DEN,2,1900-01-01 00:00:37,23.383333333333333,True,8.0,10,0.8,2,22
334,2010-01-05 00:00:00,False,DEN,4,1900-01-01 00:05:09,42.85,True,9.0,11,0.8181818181818182,3,25
335,2010-01-05 00:00:00,False,DEN,4,1900-01-01 00:02:50,45.166666666666664,True,10.0,12,0.8333333333333334,3,26
336,2010-01-05 00:00:00,False,DEN,4,1900-01-01 00:01:01,46.983333333333334,False,10.0,13,0.7692307692307693,2,11
337,2010-01-06 00:00:00,False,MIN,1,1900-01-01 00:11:22,0.6333333333333329,False,0.0,1,0.0,2,22
338,2010-01-06 00:00:00,False,MIN,1,1900-01-01 00:07:36,4.4,True,1.0,2,0.5,2,20
339,2010-01-06 00:00:00,False,MIN,1,1900-01-01 00:04:36,7.4,True,2.0,3,0.6666666666666666,2,20
340,2010-01-06 00:00:00,False,MIN,2,1900-01-01 00:09:05,14.916666666666666,False,2.0,4,0.5,3,25
341,2010-01-06 00:00:00,False,MIN,2,1900-01-01 00:08:38,15.366666666666667,True,3.0,5,0.6,2,0
342,2010-01-06 00:00:00,False,MIN,2,1900-01-01 00:07:04,16.933333333333334,True,4.0,6,0.6666666666666666,2,0
343,2010-01-06 00:00:00,False,MIN,2,1900-01-01 00:06:21,17.65,True,5.0,7,0.7142857142857143,2,18
344,2010-01-06 00:00:00,False,MIN,3,1900-01-01 00:11:07,24.883333333333333,True,6.0,8,0.75,2,8
345,2010-01-06 00:00:00,False,MIN,3,1900-01-01 00:09:38,26.366666666666667,False,6.0,9,0.6666666666666666,3,25
346,2010-01-06 00:00:00,False,MIN,4,1900-01-01 00:11:37,36.38333333333333,False,6.0,10,0.6,2,20
347,2010-01-06 00:00:00,False,MIN,4,1900-01-01 00:11:13,36.78333333333333,True,7.0,11,0.6363636363636364,2,14
348,2010-01-08 00:00:00,True,SAC,1,1900-01-01 00:11:49,0.18333333333333357,True,1.0,1,1.0,2,14
349,2010-01-08 00:00:00,True,SAC,1,1900-01-01 00:10:01,1.9833333333333325,False,1.0,2,0.5,2,20
350,2010-01-08 00:00:00,True,SAC,1,1900-01-01 00:09:55,2.083333333333334,True,2.0,3,0.6666666666666666,2,3
351,2010-01-08 00:00:00,True,SAC,1,1900-01-01 00:06:12,5.8,True,3.0,4,0.75,2,20
352,2010-01-08 00:00:00,True,SAC,1,1900-01-01 00:05:02,6.966666666666667,False,3.0,5,0.6,3,22
353,2010-01-08 00:00:00,True,SAC,2,1900-01-01 00:03:45,20.25,False,3.0,6,0.5,2,17
354,2010-01-08 00:00:00,True,SAC,3,1900-01-01 00:11:03,24.95,True,4.0,7,0.5714285714285714,2,18
355,2010-01-08 00:00:00,True,SAC,3,1900-01-01 00:09:58,26.03333333333333,False,4.0,8,0.5,2,21
356,2010-01-08 00:00:00,True,SAC,3,1900-01-01 00:06:50,29.166666666666668,False,4.0,9,0.4444444444444444,2,20
357,2010-01-08 00:00:00,True,SAC,4,1900-01-01 00:05:03,42.95,True,5.0,10,0.5,3,26
358,2010-01-11 00:00:00,True,CLE,1,1900-01-01 00:11:31,0.4833333333333325,False,0.0,1,0.0,2,11
359,2010-01-11 00:00:00,True,CLE,1,1900-01-01 00:09:10,2.833333333333334,False,0.0,2,0.0,2,2
360,2010-01-11 00:00:00,True,CLE,1,1900-01-01 00:08:16,3.7333333333333325,True,1.0,3,0.3333333333333333,2,3
361,2010-01-11 00:00:00,True,CLE,1,1900-01-01 00:04:32,7.466666666666667,True,2.0,4,0.5,2,3
362,2010-01-11 00:00:00,True,CLE,1,1900-01-01 00:03:30,8.5,False,2.0,5,0.4,2,19
363,2010-01-11 00:00:00,True,CLE,2,1900-01-01 00:09:11,14.816666666666666,False,2.0,6,0.3333333333333333,2,2
364,2010-01-11 00:00:00,True,CLE,2,1900-01-01 00:00:37,23.383333333333333,True,3.0,7,0.42857142857142855,2,3
365,2010-01-11 00:00:00,True,CLE,3,1900-01-01 00:11:13,24.78333333333333,True,4.0,8,0.5,2,15
366,2010-01-11 00:00:00,True,CLE,3,1900-01-01 00:06:53,29.116666666666667,True,5.0,9,0.5555555555555556,2,18
367,2010-01-11 00:00:00,True,CLE,3,1900-01-01 00:03:50,32.166666666666664,False,5.0,10,0.5,2,2
368,2010-01-11 00:00:00,True,CLE,3,1900-01-01 00:02:47,33.21666666666667,False,5.0,11,0.45454545454545453,2,18
369,2010-01-11 00:00:00,True,CLE,4,1900-01-01 00:04:50,43.166666666666664,True,6.0,12,0.5,2,19
370,2010-01-11 00:00:00,True,CLE,4,1900-01-01 00:02:05,45.916666666666664,True,7.0,13,0.5384615384615384,3,27
371,2010-01-11 00:00:00,True,CLE,4,1900-01-01 00:00:30,47.5,True,8.0,14,0.5714285714285714,2,3
372,2010-01-11 00:00:00,True,CLE,4,1900-01-01 00:00:30,47.5,False,8.0,15,0.5333333333333333,3,34
418,2010-01-20 00:00:00,True,DEN,1,1900-01-01 00:04:49,7.183333333333334,True,1.0,1,1.0,2,21
419,2010-01-20 00:00:00,True,DEN,1,1900-01-01 00:00:36,11.4,False,1.0,2,0.5,2,20
420,2010-01-20 00:00:00,True,DEN,1,1900-01-01 00:00:36,11.4,False,1.0,3,0.3333333333333333,3,28
421,2010-01-20 00:00:00,True,DEN,2,1900-01-01 00:10:35,13.416666666666666,False,1.0,4,0.25,2,19
422,2010-01-20 00:00:00,True,DEN,2,1900-01-01 00:04:13,19.78333333333333,False,1.0,5,0.2,3,27
423,2010-01-20 00:00:00,True,DEN,2,1900-01-01 00:00:47,23.216666666666665,False,1.0,6,0.16666666666666666,3,27
424,2010-01-20 00:00:00,True,DEN,3,1900-01-01 00:10:26,25.566666666666666,False,1.0,7,0.14285714285714285,2,3
425,2010-01-20 00:00:00,True,DEN,3,1900-01-01 00:08:27,27.549999999999997,True,2.0,8,0.25,3,23
426,2010-01-20 00:00:00,True,DEN,3,1900-01-01 00:07:15,28.75,True,3.0,9,0.3333333333333333,2,14
427,2010-01-20 00:00:00,True,DEN,3,1900-01-01 00:04:40,31.333333333333332,False,3.0,10,0.3,2,18
428,2010-01-20 00:00:00,True,DEN,4,1900-01-01 00:09:37,38.38333333333333,False,3.0,11,0.2727272727272727,3,26
429,2010-01-20 00:00:00,True,DEN,4,1900-01-01 00:08:58,39.03333333333333,True,4.0,12,0.3333333333333333,2,17
430,2010-01-20 00:00:00,True,DEN,4,1900-01-01 00:07:57,40.05,False,4.0,13,0.3076923076923077,2,20
431,2010-01-20 00:00:00,True,DEN,4,1900-01-01 00:05:01,42.983333333333334,False,4.0,14,0.2857142857142857,2,1
432,2010-01-20 00:00:00,True,DEN,4,1900-01-01 00:03:44,44.266666666666666,False,4.0,15,0.26666666666666666,3,26
433,2010-01-20 00:00:00,True,DEN,4,1900-01-01 00:02:43,45.28333333333333,True,5.0,16,0.3125,3,23
434,2010-01-20 00:00:00,True,DEN,1,1900-01-01 00:01:59,10.016666666666666,True,6.0,17,0.35294117647058826,3,27
480,2010-01-26 00:00:00,False,SAC,1,1900-01-01 00:09:15,2.75,True,1.0,1,1.0,2,16
481,2010-01-26 00:00:00,False,SAC,1,1900-01-01 00:08:32,3.466666666666667,False,1.0,2,0.5,3,26
482,2010-01-26 00:00:00,False,SAC,1,1900-01-01 00:07:10,4.833333333333333,False,1.0,3,0.3333333333333333,2,22
483,2010-01-26 00:00:00,False,SAC,1,1900-01-01 00:06:09,5.85,True,2.0,4,0.5,2,0
484,2010-01-26 00:00:00,False,SAC,1,1900-01-01 00:03:11,8.816666666666666,False,2.0,5,0.4,2,0
485,2010-01-26 00:00:00,False,SAC,1,1900-01-01 00:03:11,8.816666666666666,False,2.0,6,0.3333333333333333,3,24
486,2010-01-26 00:00:00,False,SAC,2,1900-01-01 00:10:10,13.833333333333334,True,3.0,7,0.42857142857142855,3,25
487,2010-01-26 00:00:00,False,SAC,2,1900-01-01 00:04:25,19.583333333333332,True,4.0,8,0.5,2,19
488,2010-01-26 00:00:00,False,SAC,2,1900-01-01 00:03:49,20.183333333333334,True,5.0,9,0.5555555555555556,2,5
489,2010-01-26 00:00:00,False,SAC,2,1900-01-01 00:02:09,21.85,False,5.0,10,0.5,3,26
490,2010-01-26 00:00:00,False,SAC,3,1900-01-01 00:11:38,24.366666666666667,True,6.0,11,0.5454545454545454,3,25
491,2010-01-26 00:00:00,False,SAC,3,1900-01-01 00:10:28,25.53333333333333,False,6.0,12,0.5,2,15
492,2010-01-26 00:00:00,False,SAC,3,1900-01-01 00:07:54,28.099999999999998,False,6.0,13,0.46153846153846156,2,18
493,2010-01-26 00:00:00,False,SAC,3,1900-01-01 00:07:12,28.8,False,6.0,14,0.42857142857142855,3,24
494,2010-01-26 00:00:00,False,SAC,3,1900-01-01 00:03:12,32.8,True,7.0,15,0.4666666666666667,2,0
495,2010-01-26 00:00:00,False,SAC,3,1900-01-01 00:02:12,33.8,True,8.0,16,0.5,2,18
496,2010-01-26 00:00:00,False,SAC,3,1900-01-01 00:01:42,34.3,True,9.0,17,0.5294117647058824,2,18
497,2010-01-26 00:00:00,False,SAC,4,1900-01-01 00:06:53,41.11666666666667,False,9.0,18,0.5,3,26
498,2010-01-26 00:00:00,False,SAC,4,1900-01-01 00:03:05,44.916666666666664,True,10.0,19,0.5263157894736842,3,23
499,2010-01-26 00:00:00,False,SAC,4,1900-01-01 00:01:33,46.45,False,10.0,20,0.5,3,26
500,2010-01-26 00:00:00,False,SAC,4,1900-01-01 00:00:12,47.8,False,10.0,21,0.47619047619047616,2,0
501,2010-01-26 00:00:00,False,SAC,4,1900-01-01 00:00:12,47.8,False,10.0,22,0.45454545454545453,3,25
619,2010-02-16 00:00:00,False,LAL,1,1900-01-01 00:10:02,1.9666666666666668,False,0.0,1,0.0,2,21
620,2010-02-16 00:00:00,False,LAL,1,1900-01-01 00:05:12,6.8,False,0.0,2,0.0,2,0
621,2010-02-16 00:00:00,False,LAL,1,1900-01-01 00:04:45,7.25,False,0.0,3,0.0,2,0
622,2010-02-16 00:00:00,False,LAL,2,1900-01-01 00:10:55,13.083333333333334,False,0.0,4,0.0,3,26
623,2010-02-16 00:00:00,False,LAL,2,1900-01-01 00:09:58,14.033333333333333,False,0.0,5,0.0,2,8
624,2010-02-16 00:00:00,False,LAL,2,1900-01-01 00:09:04,14.933333333333334,True,1.0,6,0.16666666666666666,3,27
625,2010-02-16 00:00:00,False,LAL,2,1900-01-01 00:07:55,16.083333333333332,True,2.0,7,0.2857142857142857,2,17
626,2010-02-16 00:00:00,False,LAL,2,1900-01-01 00:06:42,17.3,False,2.0,8,0.25,3,28
627,2010-02-16 00:00:00,False,LAL,2,1900-01-01 00:05:08,18.866666666666667,False,2.0,9,0.2222222222222222,2,15
628,2010-02-16 00:00:00,False,LAL,3,1900-01-01 00:10:59,25.016666666666666,False,2.0,10,0.2,2,0
629,2010-02-16 00:00:00,False,LAL,3,1900-01-01 00:09:11,26.816666666666666,False,2.0,11,0.18181818181818182,3,26
630,2010-02-16 00:00:00,False,LAL,3,1900-01-01 00:06:37,29.383333333333333,True,3.0,12,0.25,2,17
631,2010-02-16 00:00:00,False,LAL,3,1900-01-01 00:05:53,30.116666666666667,False,3.0,13,0.23076923076923078,2,10
632,2010-02-16 00:00:00,False,LAL,3,1900-01-01 00:00:34,35.43333333333333,False,3.0,14,0.21428571428571427,3,27
633,2010-02-16 00:00:00,False,LAL,4,1900-01-01 00:11:47,36.21666666666667,True,4.0,15,0.26666666666666666,2,0
634,2010-02-16 00:00:00,False,LAL,4,1900-01-01 00:09:13,38.78333333333333,False,4.0,16,0.25,3,26
635,2010-02-16 00:00:00,False,LAL,4,1900-01-01 00:07:44,40.266666666666666,False,4.0,17,0.23529411764705882,3,28
636,2010-02-16 00:00:00,False,LAL,4,1900-01-01 00:03:18,44.7,False,4.0,18,0.2222222222222222,3,24
637,2010-02-16 00:00:00,False,LAL,4,1900-01-01 00:02:21,45.65,False,4.0,19,0.21052631578947367,3,28
638,2010-02-16 00:00:00,False,LAL,4,1900-01-01 00:01:31,46.483333333333334,True,5.0,20,0.25,2,0
639,2010-02-16 00:00:00,False,LAL,4,1900-01-01 00:00:30,47.5,False,5.0,21,0.23809523809523808,3,27
640,2010-02-17 00:00:00,True,SAC,1,1900-01-01 00:09:59,2.0166666666666675,True,1.0,1,1.0,2,18
641,2010-02-17 00:00:00,True,SAC,1,1900-01-01 00:08:16,3.7333333333333325,True,2.0,2,1.0,2,14
642,2010-02-17 00:00:00,True,SAC,1,1900-01-01 00:01:22,10.633333333333333,False,2.0,3,0.6666666666666666,3,27
643,2010-02-17 00:00:00,True,SAC,2,1900-01-01 00:07:12,16.8,True,3.0,4,0.75,2,1
644,2010-02-17 00:00:00,True,SAC,2,1900-01-01 00:06:35,17.416666666666668,True,4.0,5,0.8,2,2
645,2010-02-17 00:00:00,True,SAC,2,1900-01-01 00:06:09,17.85,False,4.0,6,0.6666666666666666,3,30
646,2010-02-17 00:00:00,True,SAC,2,1900-01-01 00:04:45,19.25,True,5.0,7,0.7142857142857143,3,24
647,2010-02-17 00:00:00,True,SAC,2,1900-01-01 00:03:11,20.816666666666666,True,6.0,8,0.75,2,4
648,2010-02-17 00:00:00,True,SAC,3,1900-01-01 00:11:00,25.0,False,6.0,9,0.6666666666666666,2,18
649,2010-02-17 00:00:00,True,SAC,3,1900-01-01 00:10:29,25.516666666666666,False,6.0,10,0.6,2,4
650,2010-02-17 00:00:00,True,SAC,3,1900-01-01 00:07:58,28.03333333333333,True,7.0,11,0.6363636363636364,2,9
651,2010-02-17 00:00:00,True,SAC,3,1900-01-01 00:07:10,28.833333333333332,True,8.0,12,0.6666666666666666,2,2
652,2010-02-17 00:00:00,True,SAC,3,1900-01-01 00:03:47,32.21666666666667,False,8.0,13,0.6153846153846154,3,28
653,2010-02-17 00:00:00,True,SAC,4,1900-01-01 00:05:36,42.4,True,9.0,14,0.6428571428571429,2,1
654,2010-02-17 00:00:00,True,SAC,4,1900-01-01 00:04:54,43.1,True,10.0,15,0.6666666666666666,2,1
704,2010-02-25 00:00:00,True,DEN,1,1900-01-01 00:11:10,0.8333333333333339,False,0.0,1,0.0,3,27
705,2010-02-25 00:00:00,True,DEN,1,1900-01-01 00:09:40,2.333333333333334,True,1.0,2,0.5,2,19
706,2010-02-25 00:00:00,True,DEN,1,1900-01-01 00:09:11,2.8166666666666664,True,2.0,3,0.6666666666666666,2,17
707,2010-02-25 00:00:00,True,DEN,1,1900-01-01 00:07:30,4.5,True,3.0,4,0.75,2,10
708,2010-02-25 00:00:00,True,DEN,1,1900-01-01 00:04:20,7.666666666666667,False,3.0,5,0.6,2,21
709,2010-02-25 00:00:00,True,DEN,1,1900-01-01 00:03:25,8.583333333333334,False,3.0,6,0.5,2,18
710,2010-02-25 00:00:00,True,DEN,2,1900-01-01 00:10:21,13.65,False,3.0,7,0.42857142857142855,2,19
711,2010-02-25 00:00:00,True,DEN,2,1900-01-01 00:08:20,15.666666666666666,True,4.0,8,0.5,3,28
712,2010-02-25 00:00:00,True,DEN,2,1900-01-01 00:04:41,19.316666666666666,True,5.0,9,0.5555555555555556,2,21
713,2010-02-25 00:00:00,True,DEN,3,1900-01-01 00:10:56,25.066666666666666,True,6.0,10,0.6,2,19
714,2010-02-25 00:00:00,True,DEN,3,1900-01-01 00:08:02,27.966666666666665,True,7.0,11,0.6363636363636364,3,27
715,2010-02-25 00:00:00,True,DEN,3,1900-01-01 00:05:01,30.983333333333334,False,7.0,12,0.5833333333333334,2,9
716,2010-02-25 00:00:00,True,DEN,3,1900-01-01 00:04:55,31.083333333333332,False,7.0,13,0.5384615384615384,2,16
717,2010-02-25 00:00:00,True,DEN,3,1900-01-01 00:03:16,32.733333333333334,False,7.0,14,0.5,3,27
718,2010-02-25 00:00:00,True,DEN,3,1900-01-01 00:02:29,33.516666666666666,True,8.0,15,0.5333333333333333,2,18
719,2010-02-25 00:00:00,True,DEN,3,1900-01-01 00:01:41,34.31666666666667,True,9.0,16,0.5625,2,3
720,2010-02-25 00:00:00,True,DEN,3,1900-01-01 00:01:02,34.96666666666667,True,10.0,17,0.5882352941176471,2,6
721,2010-02-25 00:00:00,True,DEN,4,1900-01-01 00:04:45,43.25,False,10.0,18,0.5555555555555556,3,27
722,2010-02-25 00:00:00,True,DEN,4,1900-01-01 00:02:32,45.46666666666667,True,11.0,19,0.5789473684210527,2,2
723,2010-02-27 00:00:00,True,DET,1,1900-01-01 00:09:27,2.5500000000000007,False,0.0,1,0.0,2,3
724,2010-02-27 00:00:00,True,DET,1,1900-01-01 00:08:44,3.2666666666666675,True,1.0,2,0.5,2,21
725,2010-02-27 00:00:00,True,DET,1,1900-01-01 00:07:42,4.299999999999999,False,1.0,3,0.3333333333333333,2,1
726,2010-02-27 00:00:00,True,DET,1,1900-01-01 00:06:54,5.1,True,2.0,4,0.5,2,20
727,2010-02-27 00:00:00,True,DET,1,1900-01-01 00:02:28,9.533333333333333,False,2.0,5,0.4,2,17
728,2010-02-27 00:00:00,True,DET,2,1900-01-01 00:10:54,13.1,True,3.0,6,0.5,3,26
729,2010-02-27 00:00:00,True,DET,2,1900-01-01 00:08:44,15.266666666666667,True,4.0,7,0.5714285714285714,2,0
730,2010-02-27 00:00:00,True,DET,2,1900-01-01 00:08:05,15.916666666666666,True,5.0,8,0.625,2,7
731,2010-02-27 00:00:00,True,DET,2,1900-01-01 00:06:59,17.016666666666666,False,5.0,9,0.5555555555555556,2,6
