,date,home,vs,quarter,time_left,shot_made,shot_value,shot_distance,cum_shot,game_time
309,2012-12-08 00:00:00,False,WAS,3,1900-01-01 00:02:39,True,2,0,7.0,33.35
310,2012-12-08 00:00:00,False,WAS,3,1900-01-01 00:01:36,False,2,2,7.0,34.4
311,2012-12-10 00:00:00,False,CHA,1,1900-01-01 00:10:47,False,2,1,0.0,1.2166666666666668
312,2012-12-10 00:00:00,False,CHA,1,1900-01-01 00:07:49,True,2,21,1.0,4.183333333333333
313,2012-12-10 00:00:00,False,CHA,1,1900-01-01 00:07:04,True,2,1,2.0,4.933333333333334
314,2012-12-10 00:00:00,False,CHA,1,1900-01-01 00:06:31,True,2,2,3.0,5.483333333333333
315,2012-12-10 00:00:00,False,CHA,1,1900-01-01 00:04:03,False,2,21,3.0,7.949999999999999
316,2012-12-10 00:00:00,False,CHA,2,1900-01-01 00:06:47,True,2,5,4.0,17.21666666666667
317,2012-12-10 00:00:00,False,CHA,2,1900-01-01 00:05:42,False,2,20,4.0,18.3
318,2012-12-10 00:00:00,False,CHA,2,1900-01-01 00:02:04,False,3,23,4.0,21.933333333333334
319,2012-12-10 00:00:00,False,CHA,2,1900-01-01 00:01:10,True,3,26,5.0,22.833333333333332
320,2012-12-10 00:00:00,False,CHA,2,1900-01-01 00:00:27,False,2,17,5.0,23.55
321,2012-12-10 00:00:00,False,CHA,3,1900-01-01 00:10:36,False,2,1,5.0,25.4
322,2012-12-10 00:00:00,False,CHA,3,1900-01-01 00:09:05,True,2,18,6.0,26.916666666666664
323,2012-12-10 00:00:00,False,CHA,3,1900-01-01 00:07:51,True,3,30,7.0,28.15
324,2012-12-10 00:00:00,False,CHA,3,1900-01-01 00:07:04,True,2,19,8.0,28.933333333333334
325,2012-12-10 00:00:00,False,CHA,3,1900-01-01 00:05:34,True,3,24,9.0,30.433333333333334
326,2012-12-10 00:00:00,False,CHA,3,1900-01-01 00:04:24,True,3,28,10.0,31.6
327,2012-12-10 00:00:00,False,CHA,3,1900-01-01 00:03:37,False,2,1,10.0,32.38333333333333
328,2012-12-10 00:00:00,False,CHA,3,1900-01-01 00:03:19,False,2,17,10.0,32.68333333333333
329,2012-12-10 00:00:00,False,CHA,4,1900-01-01 00:07:20,False,3,24,10.0,40.666666666666664
330,2012-12-10 00:00:00,False,CHA,4,1900-01-01 00:06:07,False,2,20,10.0,41.88333333333333
331,2012-12-10 00:00:00,False,CHA,4,1900-01-01 00:02:04,False,2,22,10.0,45.93333333333333
332,2012-12-10 00:00:00,False,CHA,4,1900-01-01 00:01:04,False,3,26,10.0,46.93333333333333
343,2012-12-14 00:00:00,False,ORL,1,1900-01-01 00:10:21,True,2,20,1.0,1.6500000000000004
344,2012-12-14 00:00:00,False,ORL,1,1900-01-01 00:08:35,False,2,19,1.0,3.416666666666666
345,2012-12-14 00:00:00,False,ORL,1,1900-01-01 00:02:52,False,3,26,1.0,9.133333333333333
346,2012-12-14 00:00:00,False,ORL,2,1900-01-01 00:08:30,True,2,1,2.0,15.499999999999998
347,2012-12-14 00:00:00,False,ORL,2,1900-01-01 00:05:25,True,3,26,3.0,18.583333333333332
348,2012-12-14 00:00:00,False,ORL,2,1900-01-01 00:05:25,False,2,17,3.0,18.583333333333332
349,2012-12-14 00:00:00,False,ORL,3,1900-01-01 00:11:20,True,2,20,4.0,24.666666666666664
350,2012-12-14 00:00:00,False,ORL,3,1900-01-01 00:09:44,False,2,13,4.0,26.266666666666666
351,2012-12-14 00:00:00,False,ORL,3,1900-01-01 00:08:45,False,2,18,4.0,27.25
352,2012-12-14 00:00:00,False,ORL,3,1900-01-01 00:06:18,True,3,25,5.0,29.7
353,2012-12-14 00:00:00,False,ORL,3,1900-01-01 00:05:19,True,2,22,6.0,30.683333333333334
354,2012-12-14 00:00:00,False,ORL,3,1900-01-01 00:02:04,True,2,18,7.0,33.93333333333333
355,2012-12-14 00:00:00,False,ORL,3,1900-01-01 00:00:39,True,2,22,8.0,35.35
356,2012-12-14 00:00:00,False,ORL,4,1900-01-01 00:11:17,False,2,20,8.0,36.71666666666667
357,2012-12-14 00:00:00,False,ORL,4,1900-01-01 00:10:17,False,2,17,8.0,37.71666666666667
358,2012-12-14 00:00:00,False,ORL,4,1900-01-01 00:08:30,False,3,26,8.0,39.5
359,2012-12-14 00:00:00,False,ORL,4,1900-01-01 00:07:22,False,3,23,8.0,40.63333333333333
360,2012-12-14 00:00:00,False,ORL,4,1900-01-01 00:02:58,False,2,23,8.0,45.03333333333333
361,2012-12-14 00:00:00,False,ORL,4,1900-01-01 00:01:20,False,2,15,8.0,46.666666666666664
418,2012-12-21 00:00:00,True,CHA,1,1900-01-01 00:11:44,True,3,23,1.0,0.2666666666666675
419,2012-12-21 00:00:00,True,CHA,1,1900-01-01 00:10:28,False,2,2,1.0,1.5333333333333332
420,2012-12-21 00:00:00,True,CHA,1,1900-01-01 00:09:32,True,3,28,2.0,2.466666666666667
421,2012-12-21 00:00:00,True,CHA,1,1900-01-01 00:06:21,False,2,19,2.0,5.65
422,2012-12-21 00:00:00,True,CHA,1,1900-01-01 00:02:29,True,3,28,3.0,9.516666666666666
423,2012-12-21 00:00:00,True,CHA,2,1900-01-01 00:08:39,False,3,26,3.0,15.35
424,2012-12-21 00:00:00,True,CHA,2,1900-01-01 00:03:38,True,3,28,4.0,20.366666666666667
425,2012-12-21 00:00:00,True,CHA,2,1900-01-01 00:00:36,True,3,25,5.0,23.4
426,2012-12-21 00:00:00,True,CHA,2,1900-01-01 00:00:36,False,3,27,5.0,23.4
427,2012-12-21 00:00:00,True,CHA,3,1900-01-01 00:10:55,False,3,26,5.0,25.083333333333336
428,2012-12-21 00:00:00,True,CHA,3,1900-01-01 00:08:52,False,2,3,5.0,27.133333333333333
429,2012-12-21 00:00:00,True,CHA,3,1900-01-01 00:08:45,False,3,24,5.0,27.25
430,2012-12-21 00:00:00,True,CHA,3,1900-01-01 00:08:07,False,3,26,5.0,27.883333333333333
431,2012-12-21 00:00:00,True,CHA,3,1900-01-01 00:03:30,True,3,29,6.0,32.5
432,2012-12-21 00:00:00,True,CHA,4,1900-01-01 00:06:39,True,2,21,7.0,41.35
433,2012-12-21 00:00:00,True,CHA,4,1900-01-01 00:04:52,True,3,26,8.0,43.13333333333333
434,2012-12-21 00:00:00,True,CHA,4,1900-01-01 00:04:17,True,3,26,9.0,43.71666666666667
475,2012-12-28 00:00:00,True,PHI,1,1900-01-01 00:08:57,False,2,3,0.0,3.0500000000000007
476,2012-12-28 00:00:00,True,PHI,1,1900-01-01 00:07:36,True,3,25,1.0,4.4
477,2012-12-28 00:00:00,True,PHI,1,1900-01-01 00:05:15,True,2,16,2.0,6.75
478,2012-12-28 00:00:00,True,PHI,2,1900-01-01 00:06:02,True,2,2,3.0,17.96666666666667
479,2012-12-28 00:00:00,True,PHI,2,1900-01-01 00:04:33,False,3,25,3.0,19.45
480,2012-12-28 00:00:00,True,PHI,3,1900-01-01 00:11:12,False,3,27,3.0,24.8
481,2012-12-28 00:00:00,True,PHI,3,1900-01-01 00:05:40,False,2,19,3.0,30.333333333333332
482,2012-12-28 00:00:00,True,PHI,3,1900-01-01 00:05:17,True,2,20,4.0,30.71666666666667
483,2012-12-28 00:00:00,True,PHI,4,1900-01-01 00:10:54,True,2,14,5.0,37.1
484,2012-12-28 00:00:00,True,PHI,4,1900-01-01 00:10:24,False,2,17,5.0,37.6
485,2012-12-28 00:00:00,True,PHI,4,1900-01-01 00:00:28,False,3,26,5.0,47.53333333333333
499,2013-01-02 00:00:00,True,LAC,1,1900-01-01 00:10:22,False,3,26,0.0,1.6333333333333329
500,2013-01-02 00:00:00,True,LAC,1,1900-01-01 00:08:26,True,2,20,1.0,3.5666666666666664
501,2013-01-02 00:00:00,True,LAC,1,1900-01-01 00:07:03,True,2,2,2.0,4.95
502,2013-01-02 00:00:00,True,LAC,1,1900-01-01 00:06:04,True,3,24,3.0,5.933333333333334
503,2013-01-02 00:00:00,True,LAC,1,1900-01-01 00:02:12,True,2,17,4.0,9.8
504,2013-01-02 00:00:00,True,LAC,2,1900-01-01 00:08:29,True,3,26,5.0,15.516666666666666
505,2013-01-02 00:00:00,True,LAC,2,1900-01-01 00:07:39,True,3,26,6.0,16.349999999999998
506,2013-01-02 00:00:00,True,LAC,2,1900-01-01 00:03:22,True,3,27,7.0,20.633333333333333
507,2013-01-02 00:00:00,True,LAC,2,1900-01-01 00:02:51,True,2,9,8.0,21.15
508,2013-01-02 00:00:00,True,LAC,2,1900-01-01 00:02:23,True,2,13,9.0,21.616666666666667
509,2013-01-02 00:00:00,True,LAC,2,1900-01-01 00:01:12,False,3,27,9.0,22.8
510,2013-01-02 00:00:00,True,LAC,3,1900-01-01 00:05:24,False,2,15,9.0,30.6
511,2013-01-02 00:00:00,True,LAC,3,1900-01-01 00:00:21,False,2,8,9.0,35.65
512,2013-01-02 00:00:00,True,LAC,4,1900-01-01 00:08:16,False,2,19,9.0,39.733333333333334
513,2013-01-02 00:00:00,True,LAC,4,1900-01-01 00:03:47,True,3,24,10.0,44.21666666666667
514,2013-01-02 00:00:00,True,LAC,4,1900-01-01 00:01:58,True,3,24,11.0,46.03333333333333
515,2013-01-05 00:00:00,False,LAC,1,1900-01-01 00:09:06,False,3,27,0.0,2.9000000000000004
516,2013-01-05 00:00:00,False,LAC,1,1900-01-01 00:08:41,False,2,1,0.0,3.3166666666666664
517,2013-01-05 00:00:00,False,LAC,1,1900-01-01 00:05:42,False,2,12,0.0,6.3
518,2013-01-05 00:00:00,False,LAC,1,1900-01-01 00:03:42,False,3,26,0.0,8.3
519,2013-01-05 00:00:00,False,LAC,2,1900-01-01 00:11:51,True,2,3,1.0,12.15
520,2013-01-05 00:00:00,False,LAC,2,1900-01-01 00:09:53,True,2,17,2.0,14.116666666666667
521,2013-01-05 00:00:00,False,LAC,2,1900-01-01 00:09:22,False,3,27,2.0,14.633333333333333
522,2013-01-05 00:00:00,False,LAC,2,1900-01-01 00:06:43,True,3,24,3.0,17.28333333333333
523,2013-01-05 00:00:00,False,LAC,2,1900-01-01 00:04:10,False,2,9,3.0,19.833333333333332
524,2013-01-05 00:00:00,False,LAC,3,1900-01-01 00:11:45,True,2,19,4.0,24.25
547,2013-01-11 00:00:00,True,POR,1,1900-01-01 00:11:22,False,2,20,0.0,0.6333333333333329
548,2013-01-11 00:00:00,True,POR,1,1900-01-01 00:09:33,True,2,14,1.0,2.4499999999999993
549,2013-01-11 00:00:00,True,POR,1,1900-01-01 00:03:16,True,3,27,2.0,8.733333333333334
550,2013-01-11 00:00:00,True,POR,2,1900-01-01 00:09:05,False,3,26,2.0,14.916666666666666
551,2013-01-11 00:00:00,True,POR,2,1900-01-01 00:03:43,False,3,27,2.0,20.28333333333333
552,2013-01-11 00:00:00,True,POR,2,1900-01-01 00:02:28,True,3,23,3.0,21.53333333333333
553,2013-01-11 00:00:00,True,POR,2,1900-01-01 00:00:54,False,2,15,3.0,23.1
554,2013-01-11 00:00:00,True,POR,3,1900-01-01 00:08:50,False,2,22,3.0,27.166666666666664
555,2013-01-11 00:00:00,True,POR,3,1900-01-01 00:08:24,False,2,19,3.0,27.6
556,2013-01-11 00:00:00,True,POR,3,1900-01-01 00:06:13,True,2,12,4.0,29.78333333333333
557,2013-01-11 00:00:00,True,POR,3,1900-01-01 00:05:46,False,3,26,4.0,30.233333333333334
558,2013-01-11 00:00:00,True,POR,3,1900-01-01 00:03:57,False,2,4,4.0,32.05
559,2013-01-11 00:00:00,True,POR,3,1900-01-01 00:03:08,False,2,2,4.0,32.86666666666667
560,2013-01-11 00:00:00,True,POR,3,1900-01-01 00:01:25,False,2,17,4.0,34.583333333333336
561,2013-01-11 00:00:00,True,POR,3,1900-01-01 00:00:52,False,2,22,4.0,35.13333333333333
562,2013-01-11 00:00:00,True,POR,3,1900-01-01 00:00:26,True,2,20,5.0,35.56666666666667
563,2013-01-11 00:00:00,True,POR,4,1900-01-01 00:11:49,False,2,18,5.0,36.18333333333334
564,2013-01-11 00:00:00,True,POR,4,1900-01-01 00:07:46,True,2,21,6.0,40.233333333333334
565,2013-01-11 00:00:00,True,POR,4,1900-01-01 00:07:13,True,3,25,7.0,40.78333333333333
566,2013-01-11 00:00:00,True,POR,4,1900-01-01 00:06:08,False,2,13,7.0,41.86666666666667
567,2013-01-11 00:00:00,True,POR,4,1900-01-01 00:05:04,False,3,26,7.0,42.93333333333334
568,2013-01-11 00:00:00,True,POR,4,1900-01-01 00:01:26,False,3,28,7.0,46.56666666666667
604,2013-01-21 00:00:00,True,LAC,1,1900-01-01 00:06:35,True,2,6,1.0,5.416666666666667
605,2013-01-21 00:00:00,True,LAC,1,1900-01-01 00:06:10,True,3,27,2.0,5.833333333333333
606,2013-01-21 00:00:00,True,LAC,1,1900-01-01 00:04:44,False,2,20,2.0,7.266666666666667
607,2013-01-21 00:00:00,True,LAC,2,1900-01-01 00:04:40,True,3,27,3.0,19.333333333333332
608,2013-01-21 00:00:00,True,LAC,2,1900-01-01 00:03:10,True,2,18,4.0,20.833333333333332
609,2013-01-21 00:00:00,True,LAC,2,1900-01-01 00:02:19,False,2,2,4.0,21.683333333333334
610,2013-01-21 00:00:00,True,LAC,2,1900-01-01 00:00:23,False,3,24,4.0,23.616666666666667
611,2013-01-21 00:00:00,True,LAC,3,1900-01-01 00:11:31,True,2,17,5.0,24.483333333333334
612,2013-01-21 00:00:00,True,LAC,3,1900-01-01 00:08:45,False,3,27,5.0,27.25
613,2013-01-21 00:00:00,True,LAC,3,1900-01-01 00:04:04,False,2,2,5.0,31.933333333333334
614,2013-01-21 00:00:00,True,LAC,4,1900-01-01 00:09:14,True,3,28,6.0,38.766666666666666
615,2013-01-21 00:00:00,True,LAC,4,1900-01-01 00:08:07,True,3,24,7.0,39.88333333333333
616,2013-01-21 00:00:00,True,LAC,4,1900-01-01 00:07:01,True,3,28,8.0,40.983333333333334
617,2013-01-21 00:00:00,True,LAC,4,1900-01-01 00:01:26,True,3,27,9.0,46.56666666666667
682,2013-01-28 00:00:00,False,TOR,1,1900-01-01 00:06:51,False,2,20,0.0,5.15
683,2013-01-28 00:00:00,False,TOR,1,1900-01-01 00:05:20,False,2,6,0.0,6.666666666666667
684,2013-01-28 00:00:00,False,TOR,1,1900-01-01 00:03:31,True,2,22,1.0,8.483333333333334
685,2013-01-28 00:00:00,False,TOR,1,1900-01-01 00:03:04,True,2,2,2.0,8.933333333333334
686,2013-01-28 00:00:00,False,TOR,1,1900-01-01 00:02:26,True,2,1,3.0,9.566666666666666
687,2013-01-28 00:00:00,False,TOR,1,1900-01-01 00:02:01,True,2,12,4.0,9.983333333333333
688,2013-01-28 00:00:00,False,TOR,1,1900-01-01 00:00:19,False,3,23,4.0,11.683333333333334
689,2013-01-28 00:00:00,False,TOR,2,1900-01-01 00:05:21,False,3,25,4.0,18.65
690,2013-01-28 00:00:00,False,TOR,3,1900-01-01 00:09:25,True,2,19,5.0,26.583333333333336
691,2013-01-28 00:00:00,False,TOR,3,1900-01-01 00:07:54,True,3,29,6.0,28.099999999999998
692,2013-01-28 00:00:00,False,TOR,3,1900-01-01 00:07:42,True,2,2,7.0,28.299999999999997
693,2013-01-28 00:00:00,False,TOR,3,1900-01-01 00:06:39,False,2,17,7.0,29.35
714,2013-02-05 00:00:00,False,HOU,1,1900-01-01 00:09:26,False,3,25,0.0,2.5666666666666664
715,2013-02-05 00:00:00,False,HOU,1,1900-01-01 00:05:50,False,2,15,0.0,6.166666666666667
716,2013-02-05 00:00:00,False,HOU,2,1900-01-01 00:05:57,False,3,23,0.0,18.05
717,2013-02-05 00:00:00,False,HOU,2,1900-01-01 00:05:17,True,2,13,1.0,18.71666666666667
718,2013-02-05 00:00:00,False,HOU,2,1900-01-01 00:03:40,True,2,1,2.0,20.333333333333332
719,2013-02-05 00:00:00,False,HOU,2,1900-01-01 00:01:42,False,2,17,2.0,22.3
720,2013-02-05 00:00:00,False,HOU,2,1900-01-01 00:00:43,False,2,1,2.0,23.283333333333335
721,2013-02-05 00:00:00,False,HOU,3,1900-01-01 00:10:48,False,3,25,2.0,25.2
722,2013-02-05 00:00:00,False,HOU,3,1900-01-01 00:09:36,False,3,24,2.0,26.4
723,2013-02-05 00:00:00,False,HOU,3,1900-01-01 00:08:16,False,2,16,2.0,27.733333333333334
724,2013-02-05 00:00:00,False,HOU,3,1900-01-01 00:04:32,False,2,2,2.0,31.46666666666667
767,2013-02-09 00:00:00,False,DAL,1,1900-01-01 00:11:06,True,2,8,1.0,0.9000000000000004
768,2013-02-09 00:00:00,False,DAL,1,1900-01-01 00:09:27,False,2,19,1.0,2.5500000000000007
769,2013-02-09 00:00:00,False,DAL,1,1900-01-01 00:07:46,False,2,16,1.0,4.2333333333333325
770,2013-02-09 00:00:00,False,DAL,1,1900-01-01 00:05:16,False,2,22,1.0,6.733333333333333
771,2013-02-09 00:00:00,False,DAL,2,1900-01-01 00:10:47,False,2,22,1.0,13.216666666666667
772,2013-02-09 00:00:00,False,DAL,2,1900-01-01 00:10:02,False,2,9,1.0,13.966666666666667
773,2013-02-09 00:00:00,False,DAL,2,1900-01-01 00:09:56,False,2,17,1.0,14.066666666666666
774,2013-02-09 00:00:00,False,DAL,2,1900-01-01 00:07:59,True,2,2,2.0,16.016666666666666
775,2013-02-09 00:00:00,False,DAL,2,1900-01-01 00:07:28,False,2,2,2.0,16.53333333333333
776,2013-02-09 00:00:00,False,DAL,2,1900-01-01 00:06:16,False,2,10,2.0,17.733333333333334
777,2013-02-09 00:00:00,False,DAL,2,1900-01-01 00:04:41,False,2,11,2.0,19.316666666666666
778,2013-02-09 00:00:00,False,DAL,2,1900-01-01 00:02:40,False,3,24,2.0,21.333333333333332
779,2013-02-09 00:00:00,False,DAL,2,1900-01-01 00:02:17,True,2,1,3.0,21.71666666666667
780,2013-02-09 00:00:00,False,DAL,2,1900-01-01 00:01:45,False,3,25,3.0,22.25
781,2013-02-09 00:00:00,False,DAL,2,1900-01-01 00:01:45,False,2,13,3.0,22.25
782,2013-02-09 00:00:00,False,DAL,3,1900-01-01 00:10:50,True,2,10,4.0,25.166666666666664
783,2013-02-09 00:00:00,False,DAL,3,1900-01-01 00:08:04,True,2,1,5.0,27.93333333333333
784,2013-02-09 00:00:00,False,DAL,3,1900-01-01 00:07:32,False,2,8,5.0,28.46666666666667
785,2013-02-09 00:00:00,False,DAL,4,1900-01-01 00:11:22,True,3,27,6.0,36.63333333333333
786,2013-02-09 00:00:00,False,DAL,4,1900-01-01 00:10:20,False,2,9,6.0,37.666666666666664
787,2013-02-09 00:00:00,False,DAL,4,1900-01-01 00:09:22,True,2,1,7.0,38.63333333333333
788,2013-02-09 00:00:00,False,DAL,4,1900-01-01 00:08:45,False,2,19,7.0,39.25
789,2013-02-09 00:00:00,False,DAL,4,1900-01-01 00:05:59,True,2,14,8.0,42.016666666666666
790,2013-02-12 00:00:00,True,HOU,1,1900-01-01 00:10:09,False,2,3,0.0,1.8499999999999996
791,2013-02-12 00:00:00,True,HOU,1,1900-01-01 00:07:43,True,3,25,1.0,4.283333333333332
792,2013-02-12 00:00:00,True,HOU,1,1900-01-01 00:04:59,False,2,10,1.0,7.016666666666667
793,2013-02-12 00:00:00,True,HOU,1,1900-01-01 00:04:31,False,2,13,1.0,7.483333333333333
794,2013-02-12 00:00:00,True,HOU,1,1900-01-01 00:04:11,False,2,10,1.0,7.816666666666666
795,2013-02-12 00:00:00,True,HOU,1,1900-01-01 00:03:33,True,2,14,2.0,8.45
796,2013-02-12 00:00:00,True,HOU,2,1900-01-01 00:04:41,True,2,3,3.0,19.316666666666666
797,2013-02-12 00:00:00,True,HOU,2,1900-01-01 00:03:18,True,2,19,4.0,20.7
798,2013-02-12 00:00:00,True,HOU,2,1900-01-01 00:02:26,True,2,1,5.0,21.566666666666666
799,2013-02-12 00:00:00,True,HOU,3,1900-01-01 00:09:22,False,3,23,5.0,26.633333333333333
800,2013-02-12 00:00:00,True,HOU,3,1900-01-01 00:09:04,True,2,16,6.0,26.933333333333334
801,2013-02-12 00:00:00,True,HOU,3,1900-01-01 00:07:51,True,2,16,7.0,28.15
802,2013-02-12 00:00:00,True,HOU,3,1900-01-01 00:07:33,True,2,19,8.0,28.45
803,2013-02-12 00:00:00,True,HOU,3,1900-01-01 00:06:56,False,2,5,8.0,29.066666666666666
804,2013-02-12 00:00:00,True,HOU,4,1900-01-01 00:10:31,True,3,28,9.0,37.483333333333334
805,2013-02-12 00:00:00,True,HOU,4,1900-01-01 00:08:58,False,3,27,9.0,39.03333333333333
806,2013-02-12 00:00:00,True,HOU,4,1900-01-01 00:04:59,True,2,10,10.0,43.016666666666666
807,2013-02-12 00:00:00,True,HOU,4,1900-01-01 00:03:50,False,2,17,10.0,44.166666666666664
808,2013-02-12 00:00:00,True,HOU,4,1900-01-01 00:02:20,False,3,26,10.0,45.666666666666664
948,2013-03-02 00:00:00,False,PHI,1,1900-01-01 00:10:19,True,3,24,1.0,1.6833333333333336
949,2013-03-02 00:00:00,False,PHI,1,1900-01-01 00:08:45,True,2,1,2.0,3.25
950,2013-03-02 00:00:00,False,PHI,1,1900-01-01 00:06:50,True,2,2,3.0,5.166666666666667
951,2013-03-02 00:00:00,False,PHI,1,1900-01-01 00:03:24,True,2,2,4.0,8.6
952,2013-03-02 00:00:00,False,PHI,1,1900-01-01 00:02:36,False,3,24,4.0,9.4
953,2013-03-02 00:00:00,False,PHI,1,1900-01-01 00:01:19,True,2,1,5.0,10.683333333333334
954,2013-03-02 00:00:00,False,PHI,2,1900-01-01 00:07:57,True,3,24,6.0,16.049999999999997
955,2013-03-02 00:00:00,False,PHI,2,1900-01-01 00:07:27,True,3,25,7.0,16.55
956,2013-03-02 00:00:00,False,PHI,2,1900-01-01 00:05:49,False,2,22,7.0,18.183333333333334
957,2013-03-02 00:00:00,False,PHI,2,1900-01-01 00:04:43,True,2,4,8.0,19.28333333333333
958,2013-03-02 00:00:00,False,PHI,3,1900-01-01 00:05:46,False,3,25,8.0,30.233333333333334
959,2013-03-02 00:00:00,False,PHI,3,1900-01-01 00:01:37,True,2,2,9.0,34.38333333333333
960,2013-03-02 00:00:00,False,PHI,3,1900-01-01 00:01:03,False,3,25,9.0,34.95
961,2013-03-02 00:00:00,False,PHI,4,1900-01-01 00:08:44,False,2,2,9.0,39.266666666666666
962,2013-03-02 00:00:00,False,PHI,4,1900-01-01 00:07:51,True,2,0,10.0,40.15
963,2013-03-02 00:00:00,False,PHI,4,1900-01-01 00:07:27,False,2,14,10.0,40.55
964,2013-03-02 00:00:00,False,PHI,4,1900-01-01 00:07:02,True,2,1,11.0,40.96666666666667
965,2013-03-02 00:00:00,False,PHI,4,1900-01-01 00:06:07,False,3,27,11.0,41.88333333333333
966,2013-03-02 00:00:00,False,PHI,4,1900-01-01 00:02:54,False,3,27,11.0,45.1
967,2013-03-02 00:00:00,False,PHI,4,1900-01-01 00:02:54,False,3,27,11.0,45.1
968,2013-03-04 00:00:00,True,TOR,1,1900-01-01 00:07:47,True,2,7,1.0,4.216666666666666
969,2013-03-04 00:00:00,True,TOR,1,1900-01-01 00:07:14,False,2,1,1.0,4.766666666666667
970,2013-03-04 00:00:00,True,TOR,1,1900-01-01 00:06:50,False,2,2,1.0,5.166666666666667
971,2013-03-04 00:00:00,True,TOR,2,1900-01-01 00:10:01,True,3,23,2.0,13.983333333333333
972,2013-03-04 00:00:00,True,TOR,2,1900-01-01 00:09:35,True,2,21,3.0,14.416666666666666
973,2013-03-04 00:00:00,True,TOR,2,1900-01-01 00:06:55,False,3,27,3.0,17.083333333333332
974,2013-03-04 00:00:00,True,TOR,2,1900-01-01 00:04:19,False,2,19,3.0,19.683333333333334
975,2013-03-04 00:00:00,True,TOR,3,1900-01-01 00:10:24,False,3,27,3.0,25.6
976,2013-03-04 00:00:00,True,TOR,3,1900-01-01 00:02:52,True,2,2,4.0,33.13333333333333
977,2013-03-04 00:00:00,True,TOR,3,1900-01-01 00:00:59,False,2,8,4.0,35.016666666666666
978,2013-03-04 00:00:00,True,TOR,3,1900-01-01 00:00:56,False,2,6,4.0,35.06666666666667
979,2013-03-04 00:00:00,True,TOR,4,1900-01-01 00:08:38,True,3,27,5.0,39.36666666666667
980,2013-03-04 00:00:00,True,TOR,4,1900-01-01 00:07:48,True,2,11,6.0,40.2
981,2013-03-04 00:00:00,True,TOR,4,1900-01-01 00:06:54,True,2,20,7.0,41.1
982,2013-03-04 00:00:00,True,TOR,4,1900-01-01 00:05:52,False,3,26,7.0,42.13333333333333
983,2013-03-04 00:00:00,True,TOR,4,1900-01-01 00:03:30,True,2,19,8.0,44.5
995,2013-03-08 00:00:00,True,HOU,1,1900-01-01 00:08:29,True,2,2,1.0,3.5166666666666657
996,2013-03-08 00:00:00,True,HOU,1,1900-01-01 00:06:40,True,3,27,2.0,5.333333333333333
997,2013-03-08 00:00:00,True,HOU,1,1900-01-01 00:03:59,True,2,8,3.0,8.016666666666666
998,2013-03-08 00:00:00,True,HOU,2,1900-01-01 00:06:40,True,2,6,4.0,17.333333333333332
999,2013-03-08 00:00:00,True,HOU,2,1900-01-01 00:03:56,False,2,11,4.0,20.066666666666666
1000,2013-03-08 00:00:00,True,HOU,2,1900-01-01 00:01:38,False,2,18,4.0,22.366666666666667
1001,2013-03-08 00:00:00,True,HOU,2,1900-01-01 00:01:17,False,3,26,4.0,22.716666666666665
1002,2013-03-08 00:00:00,True,HOU,2,1900-01-01 00:01:17,False,2,20,4.0,22.716666666666665
1003,2013-03-08 00:00:00,True,HOU,3,1900-01-01 00:11:15,True,2,7,5.0,24.75
1004,2013-03-08 00:00:00,True,HOU,3,1900-01-01 00:10:08,True,2,17,6.0,25.866666666666667
1005,2013-03-08 00:00:00,True,HOU,3,1900-01-01 00:09:18,False,3,26,6.0,26.7
1006,2013-03-08 00:00:00,True,HOU,3,1900-01-01 00:05:06,False,2,7,6.0,30.9
1007,2013-03-08 00:00:00,True,HOU,3,1900-01-01 00:04:14,False,3,27,6.0,31.766666666666666
1008,2013-03-08 00:00:00,True,HOU,3,1900-01-01 00:03:56,True,3,28,7.0,32.06666666666666
1009,2013-03-08 00:00:00,True,HOU,3,1900-01-01 00:01:52,False,3,26,7.0,34.13333333333333
1010,2013-03-08 00:00:00,True,HOU,3,1900-01-01 00:00:33,False,2,18,7.0,35.45
1011,2013-03-08 00:00:00,True,HOU,4,1900-01-01 00:07:12,False,2,10,7.0,40.8
1012,2013-03-08 00:00:00,True,HOU,4,1900-01-01 00:06:46,False,2,2,7.0,41.233333333333334
1013,2013-03-08 00:00:00,True,HOU,4,1900-01-01 00:06:13,True,3,26,8.0,41.78333333333333
1014,2013-03-08 00:00:00,True,HOU,4,1900-01-01 00:03:19,False,2,3,8.0,44.68333333333333
1015,2013-03-08 00:00:00,True,HOU,4,1900-01-01 00:00:33,False,3,27,8.0,47.45
1082,2013-03-17 00:00:00,False,HOU,1,1900-01-01 00:07:50,False,2,14,0.0,4.166666666666666
1083,2013-03-17 00:00:00,False,HOU,1,1900-01-01 00:07:19,True,2,9,1.0,4.683333333333334
1084,2013-03-17 00:00:00,False,HOU,1,1900-01-01 00:06:30,False,3,25,1.0,5.5
1085,2013-03-17 00:00:00,False,HOU,1,1900-01-01 00:06:13,False,3,25,1.0,5.783333333333333
1086,2013-03-17 00:00:00,False,HOU,1,1900-01-01 00:02:32,False,3,25,1.0,9.466666666666667
1087,2013-03-17 00:00:00,False,HOU,1,1900-01-01 00:00:00,False,3,26,1.0,12.0
1088,2013-03-17 00:00:00,False,HOU,2,1900-01-01 00:10:47,True,2,18,2.0,13.216666666666667
1089,2013-03-17 00:00:00,False,HOU,2,1900-01-01 00:07:40,True,2,2,3.0,16.333333333333332
